ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntFruits,MntMeatProducts,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,Complain,Response
8687,1978,Graduation,Together,53172,0,1,2013-05-06,54,62,90,2,8,3,0,0,0,0
2447,1979,Graduation,Together,30545,1,0,2012-10-17,71,12,15,2,3,7,0,0,0,0
10140,1983,PhD,Together,70123,0,0,2013-09-28,27,0,396,5,4,3,0,1,0,0
9353,1959,Graduation,Single,62450,0,1,2014-01-06,61,47,267,5,4,3,0,1,0,0
3623,1976,Graduation,Together,21675,1,0,2014-06-11,55,0,16,4,3,7,0,0,0,0
738,1981,2n Cycle,Single,42395,1,1,2014-04-04,35,13,57,3,4,7,0,0,0,0
7631,1978,Master,Together,61346,1,0,2013-10-06,34,58,168,5,10,3,0,0,0,0
4789,1953,Graduation,Together,80812,0,0,2013-09-17,95,22,500,4,5,2,1,0,0,0
773,1971,Master,Divorced,42835,1,1,2013-06-30,64,4,93,6,4,6,0,0,0,0
10602,1983,Graduation,Married,39922,1,0,2013-02-14,30,12,59,3,4,8,0,0,0,0
1446,1956,Master,Single,86424,0,0,2014-04-05,12,68,569,6,12,1,0,0,0,0
3270,1978,2n Cycle,Together,17117,1,0,2013-01-17,96,23,38,3,3,9,0,0,0,0
8443,1972,Graduation,Single,24762,1,0,2014-02-10,16,10,12,3,2,8,1,0,0,1
9653,1975,Graduation,Married,35797,0,1,2012-10-16,16,1,14,2,3,8,0,0,0,0
8916,1975,Graduation,Divorced,36627,2,0,2013-07-23,78,1,5,0,3,5,0,0,0,0
8017,1981,2n Cycle,Married,51111,1,1,2014-06-19,83,0,19,2,3,6,0,0,0,0
5830,1972,PhD,Single,86857,0,0,2012-09-12,96,102,838,5,10,2,0,0,0,1
4597,1970,PhD,Together,82072,0,0,2013-07-02,67,55,685,3,13,1,0,0,0,0
7023,1953,PhD,Single,46231,2,1,2012-11-26,87,2,55,6,4,9,0,0,0,0
8086,1959,Graduation,Married,42243,1,1,2013-12-11,34,0,2,2,3,7,0,0,0,0
8825,1962,Graduation,Together,51195,1,1,2013-04-01,46,14,156,9,5,8,0,0,0,0
2930,1978,Master,Single,68092,0,0,2013-12-16,7,60,207,2,10,5,0,0,0,0
1928,1973,Graduation,Married,31814,1,0,2013-02-09,73,3,20,2,3,9,1,0,0,0
7108,1965,Master,Widow,51390,1,1,2012-09-08,54,20,47,5,5,5,0,0,0,0
10925,1983,Graduation,Married,76630,0,0,2014-01-14,93,31,446,3,11,1,0,0,0,0
9960,1991,Basic,Single,26868,1,0,2014-04-30,52,0,1,1,2,7,0,0,0,0
8800,1943,PhD,Divorced,48948,0,0,2013-02-01,53,8,206,7,5,6,1,0,0,1
9224,1972,PhD,Single,55260,0,1,2012-12-12,81,8,53,8,5,6,0,0,0,0
5519,1956,Graduation,Together,64090,0,1,2013-08-07,8,58,161,6,4,5,0,0,0,1
5046,1958,Graduation,Divorced,78331,0,1,2014-01-23,97,138,354,10,7,4,0,0,0,0
7037,1974,PhD,Married,37087,1,0,2013-08-11,50,55,134,4,8,6,0,0,0,0
905,1986,Graduation,Divorced,21846,1,0,2013-10-22,38,17,18,4,3,8,0,0,0,0
8624,1958,Graduation,Married,81320,0,0,2013-02-06,61,33,493,4,10,2,0,0,0,0
8945,1970,Graduation,Divorced,54137,0,1,2013-08-16,46,0,11,4,4,6,0,0,0,0
6445,1967,Graduation,Together,66825,0,0,2013-07-14,73,101,405,4,6,2,0,0,0,0
2727,1973,Graduation,Together,57100,0,0,2013-12-04,19,21,69,3,6,3,0,0,0,0
6404,1969,Graduation,Together,58917,1,2,2013-03-24,10,7,89,4,6,5,0,0,0,0
11074,1977,Graduation,Single,85072,0,0,2014-04-09,94,92,391,3,10,0,0,0,0,0
10150,1961,Graduation,Single,86429,0,0,2013-11-21,10,28,873,7,7,2,0,0,0,1
1968,1971,Graduation,Widow,45684,1,0,2013-12-02,37,1,5,1,2,7,0,0,0,0
6534,1974,Graduation,Together,47889,1,0,2014-01-04,94,0,29,2,3,5,0,0,0,0
9485,1986,PhD,Married,45921,0,0,2014-03-10,23,9,49,2,6,4,0,0,0,0
7053,1966,PhD,Single,78420,0,0,2013-06-29,75,28,674,3,8,1,0,0,0,0
4654,1992,Graduation,Together,75114,0,0,2013-11-07,40,12,523,3,5,2,0,0,0,0
9760,1963,PhD,Widow,52278,0,1,2013-01-25,24,0,71,10,10,8,0,0,0,1
1048,1972,Master,Married,35641,1,0,2013-07-14,11,3,67,3,4,7,0,0,0,1
10619,1994,Graduation,Single,95529,0,0,2012-12-03,29,29,890,7,7,3,0,0,0,1
9308,1954,Graduation,Married,62820,0,0,2013-05-11,51,61,265,3,6,1,0,0,0,0
10505,1960,Master,Together,73113,0,0,2013-12-26,86,19,154,3,7,2,0,0,0,0
8362,1982,PhD,Married,84169,0,0,2013-08-07,9,19,403,7,6,3,0,1,0,1
2625,1954,2n Cycle,Single,42607,0,1,2013-11-17,30,29,56,3,7,3,0,0,0,0
4637,1954,PhD,Single,74637,0,0,2013-05-18,73,64,464,6,9,3,0,0,0,0
9972,1955,PhD,Together,46015,1,1,2014-04-13,25,0,2,1,3,7,1,0,0,0
4483,1993,Graduation,Single,72354,0,0,2013-04-17,67,26,473,2,6,1,0,0,0,0
4487,1969,Master,Single,39858,1,0,2013-01-24,67,20,25,2,4,6,0,0,0,1
4988,1948,PhD,Married,34469,1,1,2014-05-04,58,6,20,1,4,4,0,0,0,0
8931,1986,Graduation,Together,83033,1,0,2014-05-18,82,99,431,11,10,5,0,0,0,0
5871,1979,Master,Together,24401,0,0,2012-08-31,98,28,217,6,6,8,0,0,0,0
2008,1978,Graduation,Married,77583,0,0,2014-02-10,93,23,384,4,9,2,0,0,0,0
3139,1982,2n Cycle,Single,74116,0,0,2013-12-30,53,111,704,4,10,2,0,1,0,0
10037,1993,Graduation,Single,74293,0,0,2014-05-04,66,152,335,5,6,2,0,0,0,0
10673,1976,PhD,Married,68397,0,1,2013-11-17,6,80,466,6,5,3,0,0,0,0
5303,1974,PhD,Together,79632,0,0,2014-04-08,42,0,510,6,9,2,0,0,0,0
538,1989,Graduation,Single,46107,1,0,2014-02-10,78,9,27,1,4,3,0,0,0,0
7922,1951,PhD,Single,64950,0,1,2012-08-12,29,0,72,11,10,7,0,1,0,0
5692,1989,Basic,Married,25443,1,0,2012-12-22,82,4,3,1,3,8,0,0,0,0
4843,1952,Graduation,Single,75127,0,0,2014-05-22,92,35,305,2,5,1,0,0,0,0
6383,1971,PhD,Together,32892,1,0,2014-05-25,78,0,15,3,3,8,0,0,0,0
1628,1971,Graduation,Together,71796,0,0,2013-10-24,54,21,311,9,4,4,0,0,0,0
1204,1970,PhD,Married,67536,0,1,2013-05-22,45,0,447,11,11,8,0,0,0,0
3673,1971,Graduation,Single,55239,0,1,2013-07-14,59,17,238,7,11,5,0,0,0,0
760,1975,PhD,Divorced,60554,1,0,2013-08-09,8,7,76,8,9,6,0,0,0,0
8957,1952,2n Cycle,Single,64831,1,1,2013-06-10,51,86,249,6,5,6,0,0,0,0
4128,1962,PhD,Together,56067,0,1,2013-07-20,51,12,54,7,7,5,0,0,0,0
6810,1983,Graduation,Divorced,82025,0,0,2013-05-28,76,98,606,3,6,1,0,0,0,1
5386,1953,Graduation,Together,94384,0,0,2013-03-04,62,24,790,5,5,2,0,1,0,1
8700,1986,Basic,Single,14906,0,0,2012-12-22,86,7,14,2,3,7,0,0,0,0
3202,1987,PhD,Married,51563,0,0,2012-10-01,60,0,48,4,10,8,0,1,0,0
1328,1982,2n Cycle,Married,57937,0,1,2014-02-16,56,42,144,4,9,3,0,0,0,0
8405,1979,Graduation,Divorced,68274,1,1,2013-09-30,83,25,51,4,5,3,0,0,0,0
6515,1977,Graduation,Together,39771,1,0,2013-12-06,92,2,18,2,3,4,0,0,0,0
2882,1975,2n Cycle,Divorced,67893,0,1,2012-10-01,31,28,142,3,9,8,0,0,0,0
7574,1979,PhD,Together,27922,1,0,2014-05-10,80,0,13,2,3,4,0,0,0,0
6387,1976,PhD,Together,52190,1,1,2014-05-08,39,0,17,2,3,5,1,0,0,0
5320,1973,Master,Divorced,44051,1,1,2013-01-29,20,7,58,3,4,6,0,0,0,1
5048,1971,PhD,Single,42767,2,0,2013-05-11,53,6,43,3,2,8,0,0,0,0
8146,1976,Master,Together,46106,1,1,2014-05-11,84,0,8,1,2,6,0,0,0,0
10031,1976,PhD,Married,16927,1,1,2013-02-10,50,2,23,3,4,8,0,0,0,0
5748,1965,Graduation,Married,59754,0,1,2012-12-01,96,27,44,5,6,5,0,0,0,1
2134,1952,Graduation,Single,53700,0,1,2012-08-17,94,5,233,5,8,5,0,0,0,0
1523,1973,Graduation,Married,59041,1,1,2014-05-07,25,2,15,2,4,5,0,0,0,0
9665,1957,PhD,Divorced,54237,0,1,2013-04-27,48,3,30,5,5,6,0,0,0,0
4640,1967,Graduation,Divorced,70647,0,1,2012-09-21,65,85,171,4,13,2,0,0,0,0
3635,1962,PhD,Single,52597,0,1,2014-05-07,69,0,37,6,8,5,0,0,0,0
3547,1969,Master,Together,41021,1,0,2012-12-30,12,7,9,2,3,6,0,0,0,1
2456,1975,PhD,Married,40233,0,1,2013-10-14,84,4,46,2,5,6,0,0,0,0
5633,1980,Graduation,Married,50183,1,1,2014-06-25,47,12,84,3,6,5,0,0,0,0
7801,1959,Graduation,Together,54753,0,1,2013-09-12,87,107,227,5,11,4,0,0,0,0
10489,1973,Graduation,Married,92955,0,0,2013-08-19,35,21,925,6,9,2,0,0,0,1
7011,1973,Graduation,Married,33471,1,0,2012-10-12,47,2,27,3,4,7,0,0,0,0
2620,1974,PhD,Married,34596,1,0,2013-04-13,48,0,2,1,2,8,0,0,0,1
3933,1980,Graduation,Together,44010,1,0,2012-10-13,46,36,234,10,6,9,0,0,0,0
10981,1988,Graduation,Married,84219,0,0,2014-02-02,27,137,400,3,10,1,0,0,0,0
1734,1968,PhD,Together,40706,2,1,2013-01-17,37,0,11,3,4,7,0,0,0,0
10995,1988,2n Cycle,Married,15716,1,0,2012-11-12,8,5,30,3,4,8,0,0,1,0
6357,1959,2n Cycle,Divorced,59052,0,1,2013-11-17,29,35,75,7,7,5,0,0,0,0
9209,1971,Master,Together,80573,0,0,2012-10-14,85,138,430,4,13,2,0,0,0,0
10286,1962,Graduation,Married,83715,0,0,2014-02-03,2,8,407,2,13,0,0,0,0,0
2611,1959,Master,Together,82576,0,0,2012-08-01,66,55,445,2,12,1,0,0,0,0
1600,1965,Master,Married,56962,2,1,2013-10-11,60,3,77,6,5,7,0,0,0,0
3308,1952,Graduation,Married,35704,1,1,2014-01-03,54,9,12,2,4,4,0,0,0,0
5407,1954,Graduation,Together,53103,0,1,2013-09-12,70,17,133,10,7,7,1,0,0,0
2166,1960,2n Cycle,Widow,46779,1,1,2013-07-12,55,1,3,0,2,4,0,0,0,0
3955,1965,Graduation,Divorced,4861,0,0,2014-06-22,20,1,1,0,0,14,0,0,0,0
6634,1979,Master,Divorced,33462,1,0,2013-08-07,78,3,18,2,3,7,0,0,0,0
3056,1978,Graduation,Divorced,63693,0,1,2013-10-14,63,43,337,11,9,6,0,0,0,0
5718,1950,Graduation,Married,80763,0,0,2013-08-15,17,168,108,5,6,3,0,0,0,1
6872,1974,PhD,Married,65352,0,1,2013-08-21,43,3,84,4,8,4,0,0,0,0
8164,1978,PhD,Married,82170,0,0,2013-11-25,13,93,651,5,7,2,0,0,0,0
4580,1969,Graduation,Married,75759,0,0,2013-10-25,46,22,708,9,9,5,1,0,0,1
9305,1976,2n Cycle,Single,79689,0,0,2013-05-12,65,26,640,4,13,2,0,0,0,0
453,1956,PhD,Widow,35340,1,1,2014-06-29,1,0,12,2,3,5,0,0,0,0
8545,1954,Graduation,Divorced,85683,0,0,2014-03-21,6,17,311,2,10,1,0,1,0,1
9850,1972,2n Cycle,Married,24884,1,0,2012-11-29,32,6,7,0,3,7,0,0,0,0
7378,1981,Master,Together,42021,1,0,2012-08-31,34,5,136,10,6,9,1,0,0,0
7646,1989,Graduation,Single,64449,1,0,2014-02-18,70,63,282,5,12,4,0,0,0,0
1640,1954,Graduation,Divorced,64587,1,1,2014-06-22,49,0,16,1,4,3,0,0,0,0
5184,1995,Graduation,Single,34824,0,0,2014-03-26,65,2,11,1,2,6,0,0,0,0
8492,1978,Graduation,Together,75437,0,0,2013-11-09,25,0,545,8,10,6,0,0,0,0
11188,1957,Graduation,Together,26091,1,1,2014-02-25,84,10,19,2,3,5,0,0,0,0
1212,1973,Graduation,Married,52845,1,0,2013-08-13,7,25,292,8,6,6,1,0,0,0
9097,1956,Graduation,Divorced,46086,0,1,2013-11-03,34,8,32,3,8,4,0,0,0,0
10473,1956,PhD,Widow,78028,0,1,2012-09-10,38,19,288,6,9,7,0,1,0,1
7962,1987,PhD,Single,95169,0,0,2013-10-09,1,21,449,4,4,1,0,0,0,1
9984,1981,2n Cycle,Married,56337,1,1,2013-03-27,25,16,144,8,4,8,1,0,0,1
5527,1987,Graduation,Together,22434,1,0,2013-02-13,25,12,11,2,3,8,0,0,0,0
6374,1954,PhD,Married,36930,0,1,2013-05-17,50,2,31,5,4,8,0,0,0,0
7453,1954,Graduation,Single,36130,0,1,2013-02-02,46,43,127,3,4,4,1,0,0,1
8952,1953,Master,Married,65569,0,1,2012-11-05,96,46,288,6,10,3,0,0,0,0
241,1952,Graduation,Together,83844,0,0,2013-05-12,57,31,345,4,11,1,0,0,0,0
8975,1968,Graduation,Married,19514,1,1,2014-01-26,47,3,21,3,2,8,1,0,0,0
6119,1963,PhD,Single,36736,1,1,2013-05-10,52,0,3,1,2,6,0,0,0,0
5236,1979,Graduation,Together,77568,0,1,2012-08-25,30,0,396,10,8,5,0,1,0,0
5723,1976,PhD,Together,49187,0,1,2014-01-11,63,1,31,1,5,2,0,0,0,0
1710,1978,Graduation,Single,30168,1,0,2013-03-07,51,20,66,6,4,9,0,0,0,0
1970,1968,Master,Together,34053,0,1,2012-09-10,14,0,21,3,3,8,0,0,0,0
5313,1971,Master,Married,38196,1,1,2014-04-18,20,0,11,2,4,5,0,0,0,0
10634,1951,Master,Married,59412,0,0,2014-04-19,56,67,165,4,8,3,0,0,0,0
7010,1965,2n Cycle,Married,70924,0,0,2014-04-07,41,114,254,6,7,3,0,0,0,0
8562,1969,Graduation,Together,54165,0,0,2013-05-28,72,4,73,2,7,2,0,0,0,0
3158,1973,Graduation,Married,32300,1,0,2013-01-03,1,3,6,1,3,8,0,0,0,0
4436,1976,Graduation,Single,20180,0,0,2013-02-20,27,42,24,2,4,7,0,0,0,0
5287,1973,Graduation,Married,34961,1,0,2014-06-19,77,2,26,3,3,7,0,0,0,0
2445,1974,PhD,Together,28440,1,0,2013-07-07,87,1,24,2,3,8,0,0,0,0
6059,1953,PhD,Together,64504,1,2,2013-03-04,81,36,168,11,4,7,0,0,0,1
4550,1966,Master,Together,33564,0,1,2014-06-24,51,0,3,1,3,5,0,0,0,0
4240,1978,Graduation,Married,17345,1,0,2012-11-03,79,9,16,2,2,8,0,0,0,0
8911,1967,PhD,Married,56320,0,1,2013-04-08,11,53,172,5,9,4,0,0,0,0
3706,1978,Graduation,Single,28647,1,0,2013-08-21,54,8,29,2,2,7,1,0,0,1
3628,1987,Basic,Single,15038,1,0,2013-01-29,93,8,11,2,2,9,0,0,0,0
10175,1958,PhD,Divorced,32173,0,1,2013-08-01,0,0,2,1,3,4,0,0,0,0
8985,1964,2n Cycle,Together,68316,0,1,2012-11-04,54,80,161,10,10,6,0,0,0,0
5204,1971,Graduation,Together,74538,0,0,2013-06-29,21,98,733,8,5,3,0,0,0,1
9220,1971,Graduation,Single,91700,0,0,2013-01-17,58,172,961,8,5,3,0,0,0,1
9888,1969,Graduation,Together,68695,0,0,2014-06-25,3,81,356,4,7,2,0,0,0,0
5263,1977,2n Cycle,Married,31056,1,0,2013-01-22,99,10,13,1,3,8,0,0,0,0
1020,1973,Graduation,Married,79593,0,0,2014-05-12,70,60,568,5,7,2,0,0,0,0
9503,1980,Graduation,Single,28071,0,0,2012-08-29,65,33,130,5,5,8,0,0,0,0
10613,1958,PhD,Together,37334,1,1,2014-02-26,44,1,16,3,4,4,0,0,0,0
67,1972,Master,Single,46423,1,1,2013-09-18,6,0,16,2,4,7,0,0,0,0
6019,1971,PhD,Married,37126,1,0,2014-03-30,9,3,9,1,2,6,1,0,0,1
5863,1953,Graduation,Married,47703,0,1,2013-05-29,95,0,134,6,8,5,0,0,0,0
3717,1959,Graduation,Married,61180,0,1,2014-04-23,70,24,29,5,6,3,1,0,0,0
6730,1954,Graduation,Married,38998,1,1,2012-11-03,92,1,14,2,3,8,0,0,1,0
10749,1991,Graduation,Single,8028,0,0,2012-09-18,62,18,66,0,0,19,0,0,0,0
4998,1962,Graduation,Together,76081,0,0,2014-05-23,85,30,415,4,4,2,0,0,0,0
6287,1986,Graduation,Together,34728,1,0,2013-07-30,2,0,16,1,2,6,0,0,0,1
5985,1965,Master,Single,33168,0,1,2012-10-13,0,1,37,2,4,7,0,0,0,0
4754,1966,Master,Married,33585,0,1,2013-09-25,91,11,33,2,4,4,0,0,0,0
4002,1960,PhD,Married,77037,0,1,2013-10-13,3,96,333,7,12,3,0,0,0,0
8870,1984,Graduation,Together,35196,1,0,2012-11-13,68,12,141,6,5,8,0,0,0,1
966,1966,Graduation,Married,44529,0,1,2013-07-05,98,13,91,6,11,5,0,1,0,0
4767,1965,2n Cycle,Married,70924,0,0,2014-04-07,41,114,254,6,7,3,0,0,0,0
9725,1966,PhD,Together,28764,1,1,2014-06-05,16,0,3,1,2,8,1,0,0,0
4475,1949,PhD,Married,69098,0,0,2013-02-16,82,22,780,7,9,5,0,0,0,0
5740,1970,2n Cycle,Divorced,25959,1,1,2013-02-14,1,2,12,1,2,6,0,0,0,1
5731,1983,Master,Married,27100,1,0,2013-04-05,64,0,13,1,3,7,0,0,0,0
7290,1985,Graduation,Single,70596,0,0,2012-10-05,68,44,534,3,12,2,0,0,0,0
3846,1974,Graduation,Married,42557,0,1,2012-08-29,98,5,53,6,4,8,0,0,0,0
8104,1951,PhD,Married,53312,0,0,2013-08-09,32,0,12,5,5,7,0,0,0,0
4507,1952,Graduation,Single,72228,0,0,2012-11-27,87,28,491,6,8,3,0,0,0,0
11013,1987,Graduation,Together,67605,0,0,2013-03-31,84,28,282,2,6,1,0,0,0,0
4491,1949,Master,Married,62845,1,1,2012-10-01,3,0,45,3,10,8,0,1,0,0
3759,1958,Graduation,Together,65196,0,2,2013-07-25,34,19,181,7,11,5,1,0,0,0
1162,1987,PhD,Single,42000,0,0,2013-01-10,23,83,267,5,11,5,0,0,0,1
2055,1973,PhD,Divorced,35860,1,1,2014-05-19,37,0,8,1,2,5,1,0,0,0
10766,1964,PhD,Married,65526,0,1,2014-04-11,22,19,69,4,8,2,0,0,0,0
4415,1961,Graduation,Married,16860,1,1,2012-09-12,19,4,4,1,3,7,0,0,0,0
3005,1992,Graduation,Single,83528,0,0,2014-05-01,7,117,678,4,8,1,1,0,0,1
2223,1965,2n Cycle,Divorced,64176,0,1,2012-08-03,52,33,249,8,8,6,0,0,0,0
4817,1956,Graduation,Divorced,22304,0,0,2012-08-04,91,2,7,1,2,8,0,0,0,0
2875,1978,Graduation,Married,67023,0,0,2014-03-04,93,44,382,3,13,2,0,0,1,0
10536,1971,PhD,Together,32892,1,0,2014-05-25,78,0,15,3,3,8,0,0,0,0
11112,1966,Graduation,Together,70713,0,1,2012-12-03,23,114,279,5,8,3,0,0,0,0
3807,1955,Graduation,Together,59925,0,1,2012-11-30,83,21,176,9,9,6,0,0,0,0
9197,1953,Graduation,Married,39722,0,1,2014-02-24,92,0,5,2,3,5,0,0,0,0
10832,1958,Graduation,Together,46610,0,0,2013-07-18,4,10,30,6,6,6,0,0,0,0
6421,1961,Graduation,Together,88347,0,0,2013-07-03,32,178,555,4,9,1,0,0,0,0
4207,1981,PhD,Married,87171,0,0,2013-05-01,27,44,107,6,11,2,1,0,0,0
577,1976,2n Cycle,Together,26907,1,1,2013-08-20,10,1,7,1,3,7,0,0,0,0
10855,1968,Master,Single,50014,1,0,2014-01-22,9,14,77,4,8,5,0,0,0,0
3081,1978,PhD,Married,41014,1,0,2013-04-22,65,2,6,1,2,7,0,0,0,0
3535,1965,Graduation,Single,66294,0,0,2014-03-17,68,108,334,4,5,2,0,0,0,0
247,1971,Graduation,Married,36715,1,0,2012-11-17,16,10,125,7,4,9,0,0,0,1
8707,1956,Graduation,Married,79456,0,0,2012-08-22,12,42,548,5,4,3,0,0,0,1
9523,1982,Graduation,Together,40479,1,0,2013-08-17,95,0,8,0,3,4,0,0,0,0
6072,1970,Master,Single,75345,0,0,2013-02-02,16,57,842,5,6,3,0,0,0,1
6295,1977,Graduation,Married,54233,0,1,2013-02-04,46,8,158,11,5,8,0,0,0,0
10914,1970,Graduation,Single,24163,1,1,2013-10-12,3,1,7,1,3,4,0,0,0,0
1509,1958,PhD,Together,84460,0,0,2013-01-04,80,27,103,9,4,5,0,1,0,1
5577,1983,Graduation,Together,43776,1,0,2014-05-03,77,0,9,1,2,6,0,0,0,0
7348,1958,PhD,Single,71691,0,0,2014-03-17,0,130,411,4,5,2,0,0,0,1
1127,1973,PhD,Married,85844,0,0,2014-05-29,62,19,843,6,7,2,0,0,0,0
1833,1974,PhD,Single,39190,1,0,2014-04-26,91,8,18,2,4,5,0,0,0,0
4944,1959,Graduation,Together,71367,0,0,2013-08-23,24,23,389,4,7,2,0,0,0,0
9080,1972,PhD,Single,38578,1,1,2013-06-22,2,4,22,3,3,8,0,0,0,0
6466,1965,PhD,Married,57236,1,1,2014-03-12,22,0,9,2,4,3,0,0,0,0
9964,1979,Graduation,Single,61825,0,1,2013-08-07,56,50,100,4,8,4,0,0,0,0
4790,1958,Graduation,Divorced,79803,0,1,2014-06-02,54,8,216,4,5,1,0,0,0,0
10245,1986,2n Cycle,Single,80910,0,0,2012-10-31,71,80,369,3,8,1,0,0,0,0
1109,1982,Master,Together,27590,1,0,2013-04-23,38,0,5,1,2,7,0,0,0,0
6001,1979,Graduation,Married,56775,0,1,2013-01-02,62,35,160,5,10,5,0,0,0,0
5538,1975,Graduation,Divorced,83829,0,0,2013-10-08,78,161,430,4,6,1,1,0,0,1
10552,1979,2n Cycle,Married,54210,0,1,2013-05-20,18,54,109,4,7,5,0,0,0,0
1545,1986,Graduation,Married,38508,1,0,2013-08-02,95,19,206,7,5,8,0,0,0,0
7409,1970,Graduation,Together,53187,1,0,2013-10-26,66,2,30,4,6,5,0,0,0,0
4444,1972,Graduation,Married,30023,1,0,2014-03-24,28,0,16,2,3,8,0,0,0,0
146,1960,PhD,Single,76045,0,0,2013-11-15,78,53,400,4,11,2,0,0,0,0
6271,1952,PhD,Married,50870,0,1,2014-06-19,13,0,8,2,3,5,0,0,0,0
10065,1970,2n Cycle,Married,15315,0,0,2013-08-03,27,4,13,2,4,5,0,0,0,0
4741,1974,2n Cycle,Married,65463,1,0,2014-01-30,17,32,70,6,9,5,0,1,0,0
246,1965,Graduation,Married,66480,1,1,2014-05-31,71,9,57,4,7,4,0,0,0,0
375,1954,Graduation,Divorced,76773,0,0,2013-02-25,79,56,449,2,11,1,0,0,0,0
1524,1983,2n Cycle,Single,81698,0,0,2013-03-01,1,45,115,8,5,5,0,0,0,1
10022,1973,PhD,Single,54466,1,1,2014-02-09,78,0,4,1,2,5,0,0,0,0
7451,1960,Master,Single,98777,0,0,2014-02-17,23,19,711,4,9,1,0,1,0,0
11010,1984,PhD,Single,16269,1,0,2013-08-30,75,3,18,3,3,8,0,0,0,0
4356,1971,Graduation,Together,71819,0,1,2013-08-28,70,28,140,3,5,6,0,1,0,0
3885,1983,PhD,Married,33569,1,0,2013-10-16,10,2,18,1,2,8,1,0,0,1
1175,1983,Master,Married,36262,0,0,2013-09-20,24,39,54,3,3,6,1,0,0,1
880,1966,Basic,Together,22634,0,0,2013-01-16,47,23,11,2,2,8,0,0,0,0
2320,1978,2n Cycle,Married,47025,0,1,2013-09-12,98,11,59,11,6,9,0,0,0,0
850,1968,Graduation,Single,70566,0,1,2013-10-06,4,28,215,6,9,3,0,0,0,0
4713,1979,PhD,Married,31605,1,0,2012-11-22,15,0,42,2,4,7,0,0,0,0
675,1973,Master,Divorced,52034,1,1,2013-05-17,67,0,93,4,5,7,0,0,0,0
5025,1979,Graduation,Single,48526,1,0,2013-12-24,32,17,23,2,4,3,0,0,0,0
2308,1954,Graduation,Married,46734,0,1,2012-11-18,40,5,137,6,5,7,0,0,0,0
5995,1962,Graduation,Divorced,39552,1,1,2012-12-18,54,3,147,6,5,8,0,0,0,1
6749,1966,Graduation,Single,86358,1,1,2012-08-08,78,47,494,5,6,8,0,0,0,0
1010,1977,Graduation,Together,46931,2,1,2014-04-24,94,0,17,1,3,3,0,0,0,0
8977,1985,Basic,Single,16581,0,0,2013-01-12,51,3,4,0,3,4,0,0,0,0
4756,1952,2n Cycle,Divorced,63998,0,0,2013-12-20,42,29,818,7,11,4,0,0,0,1
3412,1951,Master,Married,67381,0,1,2013-01-15,67,8,53,2,9,7,0,1,0,0
606,1967,Graduation,Single,25930,1,1,2013-10-10,87,1,2,1,2,7,0,0,0,0
5961,1978,Graduation,Married,42693,1,0,2014-06-07,29,4,20,1,3,5,0,0,0,0
2975,1976,Graduation,Together,85606,0,1,2012-11-12,89,42,864,6,9,3,0,0,0,0
2894,1985,Graduation,Single,72903,0,0,2013-10-29,74,138,750,7,8,4,0,1,0,1
7613,1974,2n Cycle,Together,49669,1,0,2014-05-24,97,5,107,5,6,6,0,0,0,0
10542,1968,PhD,Married,36778,1,1,2012-08-05,63,4,34,3,3,9,0,0,0,0
8015,1962,PhD,Divorced,85696,0,0,2013-05-03,88,76,395,4,9,1,0,0,0,1
10617,1989,Master,Divorced,10979,0,0,2014-05-22,34,4,10,3,3,5,0,0,0,0
11166,1961,Graduation,Married,49678,0,1,2013-02-02,81,5,56,6,4,7,0,0,0,0
849,1953,Master,Together,56129,0,1,2013-06-20,65,48,133,6,10,4,0,0,0,0
523,1989,Graduation,Married,37155,1,0,2013-01-31,51,0,26,2,4,5,0,0,0,0
4066,1978,2n Cycle,Divorced,21282,1,0,2014-05-11,76,5,8,2,2,6,0,0,0,0
8414,1962,PhD,Single,33419,0,1,2013-08-17,76,0,12,2,4,7,0,0,0,0
819,1945,Graduation,Widow,63285,0,0,2013-11-05,84,124,249,6,13,3,0,0,0,0
4961,1974,Master,Together,21255,1,0,2014-01-21,56,0,25,2,4,4,0,0,0,0
749,1981,Graduation,Together,42162,1,0,2013-11-19,31,7,59,3,3,6,1,0,0,1
5430,1956,Graduation,Together,54450,1,1,2012-09-14,0,0,171,9,8,8,0,0,0,0
7755,1954,PhD,Married,57744,0,1,2013-11-12,91,3,39,9,4,8,0,0,0,0
10525,1986,Graduation,Single,26576,1,0,2012-10-13,40,0,8,1,2,9,1,0,0,1
1453,1943,PhD,Widow,57513,0,0,2013-07-06,59,40,183,9,13,6,0,0,0,0
8310,1964,Graduation,Together,68142,0,1,2012-08-29,96,126,196,10,7,6,0,0,0,0
10710,1979,Graduation,Married,7500,0,1,2012-08-29,61,2,3,1,2,8,0,0,0,0
5031,1974,Graduation,Together,83145,0,0,2012-09-22,14,35,731,5,11,2,0,0,0,1
2613,1960,Master,Married,54197,0,1,2014-04-03,16,6,37,1,6,1,0,0,0,0
213,1963,PhD,Single,23091,1,1,2014-05-28,98,0,11,2,3,7,0,0,0,0
967,1976,Graduation,Married,46049,1,1,2013-07-21,11,9,112,5,9,7,0,0,0,1
1077,1974,Graduation,Together,56715,0,0,2012-12-05,52,105,239,7,4,4,0,0,0,0
